sfr_eff,uox_eff,bias,lwr_fr,fr_fr,fr_start,excess,max_excess,waste_U,waste_Np,waste_Pu,waste_Am,waste_Cm
0.9,0.9,0.056602365670775895,1,13,28,25892.67460217527,2160.8899913346686,1705889192.0845368,149185.9558554488,1084569.8542791838,136188.34870513418,29081.319564906807
0.99,0.99,0.015487272630832452,3,10,24,-606990.6587311581,1000.0,2019515838.4572744,177296.1174937005,66553.18256505579,105565.79579549795,34560.927809098765
0.999,0.99,-0.09139051163956934,1,14,38,-2437873.992064491,0.0,1460319411.3785589,128792.30918811406,31904.936738984954,116918.37737058944,25105.91750761658
0.99,0.9,-0.02374978578704881,1,13,25,-1320290.6587311588,262.66666666666606,1537743075.7680204,137850.02792895163,342591.93248329137,126106.27519801492,26871.569051160914
0.99,0.99,0.01323332327441859,1,13,26,-693540.6587311581,1000.0,1620761855.9454978,143122.97982327442,104092.27882125568,130686.45319500373,27899.443278395644
0.9,0.99,-0.00883143743470946,2,10,23,-1039273.9920644911,300.0,1864007082.1097631,162891.9562400991,476680.88869323354,110643.68880182806,31753.076265175332
0.99,0.99,0.06429772525543867,4,12,34,207409.3412688421,3756.781740583072,2199042752.6592717,192030.9865332268,62519.18499594457,105728.7520225981,37433.24533274493
0.999,0.999,0.040592410265722495,4,14,24,-180923.99206449126,1000.0,2152896579.2572684,188044.12047518542,6118.7843036713175,103494.03092618745,36656.072138180185
0.99,0.999,0.027555111679243183,1,10,31,-456590.65873115795,1000.0,1625141423.0722108,144390.69299676066,81322.61186806498,133349.1928836054,28146.562866183984
0.99,0.9,-0.028804574906191704,3,12,22,-1364307.325397825,262.66666666666606,1959256228.7918565,169818.4470407457,361378.6789371207,100618.1744991629,33103.28038648136
0.99,0.99,0.04014246284381426,2,11,25,-212773.99206449144,1000.0,1947554761.8778734,171306.632074778,79671.6903561485,115869.61342949359,33393.37729472075
0.9,0.99,-0.08538156240359146,1,13,31,-2339673.992064491,0.0,1437238460.8326447,129435.35210005486,711320.8510005402,117939.09374705993,25231.268022742675
0.9,0.999,0.09759961067157538,2,14,38,746326.0079355086,15190.529056235915,2070288506.7658913,181650.43665231968,479188.0127184142,121548.73582218042,35409.72987101713
0.99,0.99,0.08188535268700758,4,10,37,494726.00793550885,9607.195722902601,2237077808.5036216,194842.0026958129,63844.05782719689,107659.56300569822,37981.20615692288
0.999,0.999,-0.01277042173455234,3,14,38,-1095840.6587311577,310.0558000524288,1959660233.5303268,172960.1709974473,6365.560999032067,101857.8287652972,33715.70719197828
0.99,0.999,-0.03527707081659924,1,12,20,-1510590.658731158,0.0,1537254047.2139,135553.4461039291,75969.71798184096,124815.2790965968,26423.888640646113
0.99,0.9,0.06899706621159785,1,13,38,235242.67460217542,5823.43867713277,1713017306.5652843,151206.94786818442,374899.960452169,137565.09927313283,29475.278327469263
0.999,0.999,-0.023642682903312326,1,13,39,-1316207.325397825,262.66666666666606,1516404280.5062842,138346.0896125987,10007.88990010534,125861.41695690066,26968.268021672877
0.99,0.9,0.07852657812508404,1,12,37,391292.67460217525,8040.115073916386,1711025685.914574,152401.17042120337,378490.4020947215,139227.39454729226,29708.07214171817
0.99,0.99,-0.04099351848126607,3,13,36,-1554223.9920644914,0.0,1906858279.5819588,168073.0448542328,62025.98965785999,99141.52881246245,32763.04327458828
0.999,0.99,-0.07511479260835408,1,13,28,-2173573.992064492,0.0,1473683327.5238883,130776.55589085161,32464.191575237925,119318.56161124569,25492.713383455135
0.99,0.9,0.06797622242896656,4,10,37,269542.67460217525,5606.781740583072,2219377808.3446846,192416.81227483402,400933.96720731875,106334.11151697178,37508.45564073764
0.9,0.999,0.031739045243421526,2,10,22,-349707.3253978247,1000.0,1921540357.673111,169616.3478484247,466806.8380273861,115222.84225188356,33063.884511969925
0.9,0.999,0.07485121543650786,2,11,22,361842.6746021754,7150.672970693966,2029208999.5181372,176928.66440434888,482090.47004047735,119759.51671348349,34489.29894393332
0.9,0.99,0.07788800718270403,1,12,28,376542.67460217566,8056.781740583072,1691127079.058037,152015.34467871246,844680.9555254468,139321.99761451138,29632.861833553154
0.99,0.999,0.060012177625366564,3,13,38,133276.00793550874,2497.250708728039,2124036786.2261329,185729.16598766897,35917.49494494871,109548.22454712601,36204.81028284258
0.9,0.999,0.07289178947232286,3,14,34,342426.0079355088,6484.006304027338,2157600660.3036385,188044.1204746543,330063.93969306856,110847.17299026008,36656.07213807669
0.9,0.999,0.024909334177923223,3,12,34,-457140.65873115783,1000.0,2049774667.6457486,179372.22747439845,319289.46020123013,106139.17489843644,34965.630902324505
0.999,0.999,-0.0504180951881333,2,12,23,-1725890.6587311574,0.0,1763869166.3825207,156645.25365692092,7240.75932499837,105550.12260089704,30535.385544848043
0.99,0.999,-0.012638612925572487,4,10,39,-1072257.3253978246,310.0558000524288,2015128070.1635375,178031.02368420854,27051.8469771019,98332.77805685946,34704.185541730956
0.99,0.99,-0.010393680164107327,1,13,38,-1095307.3253978246,310.0558000524288,1518798025.7205157,140128.23711356736,101471.51275400334,127559.00686106093,27315.668021158475
0.99,0.9,0.06343628794037731,1,10,28,138292.6746021754,3607.195722902601,1700460155.8930113,149149.21054613742,372421.7798324006,138024.87020214487,29074.156678316926
0.99,0.9,-0.09464720129934812,1,12,23,-2492823.9920644914,0.0,1445134296.69204,127506.22335434827,317407.97003730957,117104.098220152,24855.216475437122
0.9,0.9,0.005059325954679034,2,10,23,-790290.6587311581,1000.0,1913971766.3300939,165243.6560299828,773742.2898924495,112227.21441708032,32211.501005749924
0.9,0.9,0.0065460573044751336,1,13,26,-796523.9920644909,1000.0,1638471107.858772,142314.5830119122,1035651.9904559777,129975.96353194656,27741.859772149128
0.9,0.99,0.0747481200605794,4,11,25,387926.00793550885,7040.115073916386,2211987161.220409,193574.2895244477,296145.2968159599,107096.71100385109,37734.086569548126
0.999,0.999,0.009749587719192904,2,14,28,-714340.6587311582,1000.0,1892453771.872116,166897.19495834305,7665.960297744317,112023.78211168069,32533.830904116377
0.99,0.9,-0.0884102726668655,4,10,34,-2337273.9920644914,0.0,1849169541.1828175,164545.49515280535,342714.4781248865,90791.81245542341,32075.40616049107
0.9,0.99,-0.07205113522358764,3,13,23,-2074757.3253978244,0.0,1857558950.5664496,162432.63987337006,317967.1858687632,96134.53463445556,31663.540182736295
0.9,0.999,-0.0032095811922116246,1,14,34,-971690.6587311579,542.5253013333349,1604340652.531794,141304.08701335549,747539.0576749805,128364.91032870061,27544.88039239071
0.999,0.99,-0.08695801029963807,2,14,21,-2330657.325397824,0.0,1709932739.7884467,151004.8486733032,33453.37368551022,101369.45382280365,29435.8824524589
0.9,0.999,-0.09429414800625335,2,14,26,-2452307.325397825,0.0,1702491021.0585678,149884.11674088187,397562.5526924725,100474.28210958157,29217.414411775124
0.9,0.9,-0.04125933680952936,4,12,35,-1558607.3253978244,0.0,2010087398.4246857,173088.77957063745,563258.2990828728,95274.4562855785,33740.77729321087
0.999,0.99,0.01039656278802728,4,12,34,-686473.9920644911,1000.0,2087900501.2959225,182366.97018143616,37961.285555477145,100428.71009631525,35549.40615904186
0.999,0.999,0.09273155119924487,3,10,25,671892.6746021756,12640.529056235915,2185413667.999654,190634.66478230417,7159.176640403538,113538.06571135503,37161.05564289654
0.9,0.99,0.03646432834586047,3,14,37,-253840.6587311581,1000.0,2074262961.7183595,181797.4178861226,350183.3450871001,107096.9692799515,35438.381416705655
0.9,0.9,-0.08937146088112202,4,11,32,-2344173.992064492,0.0,1878643964.7602162,164490.37718885468,537028.3646412279,90690.18182270709,32064.66183060935
0.99,0.999,0.0052964898965622564,2,13,38,-781057.3253978244,1000.0,1900361460.4009948,166474.62390156786,46916.24966059811,111487.36188517029,32451.457708391896
0.99,0.9,-0.0766378481140983,4,10,21,-2149657.325397825,0.0,1927247129.3028069,166309.27000039833,346701.04519588826,92036.01930036819,32419.224716931134
0.9,0.9,0.07418356266144982,2,12,32,345692.6746021754,6338.348111682746,2039786746.8161774,177130.76359617195,816996.1332034018,119203.59250037452,34528.69481834748
0.99,0.9,0.056167976736527875,3,13,30,69676.00793550858,1690.1150739163859,2137714178.9110382,184994.2597914851,393392.15013244894,109364.46725917589,36061.55254910432
0.999,0.99,-0.06180759888413554,2,14,28,-1917740.6587311586,0.0,1763506550.5931911,155046.83269883107,34349.56293458023,104094.67364350267,30223.799977594692
0.99,0.9,-0.072157989984244,3,12,23,-2081340.6587311584,0.0,1876792495.1239793,162248.91332010878,345296.6165893216,96168.13651061713,31627.725748479897
0.999,0.99,-0.09215816316576018,3,10,21,-2400273.992064492,0.0,1806105923.6837716,158611.12770386183,33803.77758823865,94438.02628914344,30918.599977169288
0.99,0.9,-0.06963383867543141,4,12,35,-2026090.658731158,0.0,1934276095.8373725,168036.29953860678,349732.56604075263,92493.65561769302,32755.880386767658
0.99,0.999,-0.05384116616215613,3,11,36,-1778540.658731158,0.0,1880913919.241358,165445.7552401778,32424.504892684796,97968.99278856028,32250.896883745103
0.99,0.9,0.02173596926305403,2,12,24,-515490.6587311579,1000.0,1956762003.040934,168495.6159051172,373937.62485261203,113691.34093156064,32845.41646916411
0.99,0.9,0.028822427380237547,1,11,39,-429307.32539782446,1000.0,1644114982.7053125,145125.59917512402,360991.0106286456,133087.5194427015,28289.820596448662
0.9,0.999,-0.03254985927500502,1,12,36,-1466623.9920644914,262.66666666666606,1543410442.0585248,136674.1780386595,729471.707389602,124777.16739556566,26642.356681780577
0.999,0.9,0.010627882124315244,3,13,31,-686007.3253978249,1000.0,2060864277.6873071,177112.3909415644,348644.6609438987,104623.6922829963,34525.11337506199
0.99,0.9,-0.004917519130716336,2,14,26,-974840.6587311582,300.0,1888511381.5349212,164251.53267821335,363882.2264417477,110256.45644534628,32018.103067751937
0.99,0.9,0.03892099929275156,2,12,34,-238107.3253978246,1000.0,1974602050.5821846,171563.8492336805,380270.1351341597,115365.82754832593,33443.51749962621
0.99,0.99,0.027957858365325744,2,11,35,-410457.32539782475,1000.0,1935106106.2030008,169708.2111189347,78468.79599272112,114400.02381525545,33081.79172790495
0.999,0.9,-0.09371291532395004,3,14,25,-2429290.658731159,0.0,1834845254.831829,158978.58079028432,312934.54656692094,93783.98522831105,30990.228841763907
0.999,0.9,0.05898370726879665,2,12,38,103509.34126884211,2397.887938242522,2009220952.9465642,174926.0450367957,345911.6103167098,117528.13835238334,34098.9216228196
0.9,0.999,0.023050555573275983,1,10,25,-529490.6587311579,1000.0,1624670758.0475154,143380.19699034802,786851.2056215521,132805.75934226907,27949.58348489424
0.99,0.9,0.056514725232289426,2,10,32,58259.341268842094,1729.9350041469443,2002006595.6035619,173878.8037210649,386285.18962675886,117718.25499863244,33894.77935493843
0.9,0.999,-0.05557265311726485,4,13,27,-1792357.3253978242,0.0,1946013994.46854,170534.98058183634,226045.41017925143,93900.40876391351,33242.95667683958
0.99,0.9,0.0278630139510683,1,12,21,-454790.6587311579,1000.0,1655707483.6021738,144574.41953526105,360107.13837431895,132983.28554219517,28182.377297562933
0.9,0.999,0.061517967718109995,1,12,31,106559.34126884222,2780.9885247676284,1693626661.683602,149700.3901937961,802964.6973382157,137011.99213868976,29181.59997872242
0.9,0.999,-0.06091357115720933,3,14,25,-1884790.658731158,0.0,1860377374.9231129,164490.3771975572,290024.0681192432,97074.68883008903,32064.661832305483
0.99,0.9,0.04956028446468541,4,13,27,-36157.325397824745,1155.0138018311263,2188029120.353691,189403.69691034927,394224.91212863644,104252.19185183618,36921.09894018166
0.99,0.999,-0.03025927567741374,3,10,26,-1384840.6587311574,262.66666666666606,1928227035.217463,169285.6400646943,33744.093861888665,100734.00280817646,32999.41853267551
0.999,0.999,-0.08387099900349936,3,14,37,-2270273.9920644914,0.0,1834360008.2604246,160852.59157455005,5914.16256315401,94679.96768814436,31355.53605967716
0.999,0.9,-0.020357350466748803,1,14,30,-1270473.992064491,262.66666666666606,1536529665.6531363,138474.69818747143,277507.55063785054,126221.10746483444,26993.338123233167
0.999,0.99,0.08015251468287582,4,10,21,468726.007935509,8506.781740583072,2234554057.089134,194327.56836575922,40518.42302987973,107620.726084311,37880.92574472391
0.9,0.999,-0.06309829401412873,4,14,39,-1915957.3253978246,0.0,1920961051.7575598,169432.62130205048,220799.9238513904,92963.69708532121,33028.0700790563
0.9,0.999,0.0033997470982884553,3,10,35,-807940.6587311579,1000.0,2003910303.1725152,175440.4793765774,315986.35219714895,104154.56134053398,34199.202036914554
0.99,0.99,-0.04660805506113193,2,14,30,-1671073.9920644914,0.0,1802488060.0657363,157527.14107881318,72249.0842018427,105627.81069679125,30707.294822696873
0.9,0.99,-0.05426475449685702,4,11,38,-1769757.3253978249,0.0,1954831767.643333,170755.4524351695,257035.46948102282,94108.96208518984,33285.93399588457
0.99,0.99,-0.07629350100161358,2,12,32,-2151323.992064491,0.0,1720589850.9078393,152640.0149380578,70304.27010004203,102621.62725971194,29754.630905786245
0.99,0.9,-0.07137908390201485,2,13,38,-2067340.6587311572,0.0,1756656987.140417,153834.2374849604,340484.946934289,103025.40398562793,29987.42471884337
0.9,0.9,-0.08199990595726994,4,10,38,-2230490.658731159,0.0,1906950917.747358,165537.6185045739,541763.3714865765,91397.99694785799,32268.804098488316
0.9,0.9,0.05770116513968915,2,10,37,80692.6746021754,1786.0899469846045,2015018216.3524384,174099.27557705092,809702.7405472213,117792.47207198717,33937.7566745009
0.999,0.99,-0.03212134281779466,1,11,39,-1455973.9920644911,262.66666666666606,1539518969.5600233,136380.21556328717,33910.26040384173,124953.95412465738,26585.053588889645
0.9,0.9,6.423448134855458e-05,4,11,21,-856840.6587311579,1000.0,2083633294.2915745,180364.3508167138,591744.6162303259,99696.24146565859,35159.02883847939
0.999,0.999,-0.03708021765238334,4,12,31,-1486723.9920644914,262.66666666666606,1982850188.653994,173658.33187460914,5660.583455758219,95662.38535555343,33851.802037233436
0.99,0.999,0.005705574525624438,4,12,25,-757590.6587311579,1000.0,2072479223.9769711,181558.57337919116,27412.558767135735,100114.15885589541,35391.82265457198
0.999,0.99,-0.08033783120975353,1,12,23,-2258273.992064491,0.0,1446452782.3886476,129545.58802791759,32252.427357737844,119019.07579716879,25252.75668249854
0.9,0.9,0.07971724775961112,1,12,31,408642.6746021754,8973.4484072497,1710156744.8853574,152327.67980252788,1112138.1488287253,139464.25769256192,29693.74636852796
0.999,0.9,0.08734595193215461,4,14,20,590059.3412688418,11634.006304027338,2286486174.9608216,196164.83382590875,385283.2077598001,108076.58412662991,38239.07007316173
0.9,0.999,-0.06331397637993794,4,11,27,-1923240.6587311586,0.0,1912778389.8582728,168826.32369805046,226780.8333885007,93231.54458860785,32909.88245025261
0.99,0.9,-0.08393216783694082,2,11,22,-2287640.658731157,0.0,1717100272.4556525,150857.86742973007,335069.3113783144,102048.21964894733,29407.230904866177
0.99,0.99,0.08813419936993916,1,13,23,547659.3412688422,10923.862389569287,1725422404.5690427,153558.647670689,112221.6599812303,140640.4642934146,29933.703070503325
0.999,0.99,-0.0006195287502714086,4,10,30,-892340.6587311578,542.5253013333349,2073434090.2956169,179886.66180174437,37495.794377688966,99503.62132935406,35065.9113139957
0.9,0.999,0.06188070258577219,1,13,20,111059.34126884211,2810.757188602176,1695662817.3387232,149479.9183382022,807488.9111630344,137291.2915111271,29138.622659236054
0.999,0.99,-0.005096748235840914,1,12,24,-1013040.6587311577,300.0,1573360860.2155876,139962.88322119496,34864.2959652419,128753.0246901591,27283.4350314125
0.99,0.99,0.004853663010530557,2,11,29,-798373.992064491,1000.0,1886640527.461001,165647.85443796875,76700.18143529868,111737.55494496434,32290.292759322427
0.999,0.99,0.01564292706904609,3,12,20,-602023.9920644911,1000.0,2032677983.3558648,177645.1979324255,37811.64403715496,105328.0221336942,34628.975231754936
0.9,0.99,-0.021540775511601024,4,10,22,-1236040.6587311581,262.66666666666606,2014337786.4336886,176065.1496315356,269595.6071817716,97425.3152234149,34320.97110829224
0.9,0.9,-0.09120007840597365,1,11,20,-2435073.992064491,0.0,1433769449.5975828,127487.8506997057,942707.8659672271,117789.03811496054,24851.635032144783
0.99,0.9,0.0018384511176721546,2,13,29,-845690.6587311581,1000.0,1922497662.421742,165482.50054060895,366783.28647124703,111234.69383432799,32258.05976860371
0.99,0.9,-0.0356935808341728,3,12,30,-1473757.325397825,262.66666666666606,1952872763.7843866,168734.46041572298,358941.07294794294,99859.10305278127,32891.97523201421
0.99,0.999,0.04288329201895458,3,11,29,-148323.99206449123,1000.0,2076367517.1811287,182348.59752962654,35989.43951239998,108183.97889993583,35545.824716301235
0.999,0.99,0.04225148205736548,1,12,35,-214507.3253978247,1000.0,1664790056.6893833,147256.82712289164,36591.753423614995,134702.88292408298,28705.268020164167
0.9,0.99,0.026950178358423532,1,12,20,-465107.3253978246,1000.0,1635828833.0270994,144500.92892208067,808554.6173812199,132944.40586253157,28168.051525444043
0.9,0.999,-0.005336590613358602,2,10,39,-986707.3253978249,310.0558000524288,1836108841.0972717,163608.48977357545,444178.12021164375,110628.59486731261,31892.752554049464
0.99,0.999,-0.03609239436513326,3,12,37,-1478140.6587311584,262.66666666666606,1911784619.1558154,168844.6963528224,32813.57725845207,99730.05886399373,32913.46389357043
0.9,0.99,0.0897063798676637,1,12,36,575159.3412688422,11640.115073916386,1746904100.079594,153962.8460743108,852672.8180229983,140871.97836825188,30012.494823225392
0.9,0.99,0.08015957869895196,2,14,26,450776.0079355086,8323.4484072497,2054347045.819278,178343.35881050513,507512.57661289617,119820.3611085192,34765.07007718925
0.99,0.9,-0.07316553087520405,3,14,20,-2094107.3253978242,0.0,1881732602.6726332,162322.40393877623,345109.54906117707,95902.99204980553,31642.051521668447
0.999,0.999,-0.07265775353456333,2,12,21,-2096823.992064491,0.0,1746696147.380729,152952.3500695498,7078.778292115162,103131.5444441405,29815.515442257463
0.9,0.99,0.09006210302495499,2,12,33,615609.3412688423,11540.529056235915,2043267111.664455,179978.52507443828,513447.1171478195,121065.46421597106,35083.818530356555
0.9,0.9,0.033554743303696205,2,14,33,-316423.99206449126,1000.0,1979164985.3548002,171086.16021240212,782915.135075758,114572.22945274685,33350.39997391296
0.999,0.999,-0.05719615715751967,2,13,23,-1840023.9920644911,0.0,1774824763.9690807,155653.13030524622,7171.457621598151,104675.26561018477,30341.987606869156
0.99,0.9,-0.011069645134913736,4,14,39,-1058440.6587311581,310.0558000524288,2070547903.7948267,178655.69393317046,371611.2423973192,98129.44551896454,34825.954611940106
0.99,0.99,0.015991454609331004,1,14,20,-641440.6587311578,1000.0,1619308664.2878492,143545.5508805519,104389.61637075864,131046.11519922844,27981.816474217525
0.99,0.999,0.020660650909485698,3,11,27,-515123.9920644912,1000.0,2037823996.8733754,178416.84943184277,35305.412003205995,105923.62251462378,34779.39585089816
0.9,0.999,0.06774919983035008,2,13,33,249359.34126884205,4567.339637360652,1995713070.081112,176469.3480375827,469709.26525868353,118450.6666168144,34399.76286148702
0.99,0.9,-0.06492881543325231,1,12,20,-2007340.6587311577,0.0,1484365107.0584092,131823.797199943,328114.1287627049,121037.43376759147,25696.85565004177
0.999,0.99,-0.07950392527237755,1,12,23,-2244223.992064491,0.0,1457777781.4149213,129692.56926537592,32293.40338883513,119195.81976634507,25281.40822889977
0.9,0.9,0.03277941091904463,4,14,35,-313257.3253978246,1000.0,2166798379.3112297,186519.19012844565,605445.1069925566,102522.89236936695,36358.812342689176
0.99,0.999,0.0026545051999256747,3,10,28,-816723.9920644911,1000.0,2009144942.0780163,175183.26221146638,34904.190455745564,104219.98682644463,34149.06183079872
0.999,0.99,-0.047110593351531185,2,10,26,-1672323.9920644914,0.0,1774673028.795074,156681.9989634948,34841.49323329353,106357.90411400353,30542.548430904062
0.9,0.9,0.08837922536883608,4,10,21,611442.6746021756,11357.195722902601,2279795678.350825,195815.75338732667,645793.7690843865,108554.74897163846,38171.02265053318
0.99,0.999,0.05622973527038691,3,12,26,70459.34126884192,1768.957429586866,2108149857.1553454,184847.27856377547,36345.69208463031,109548.31006849193,36032.901004603234
0.999,0.999,0.05130413478836751,4,13,38,-6223.992064491365,1194.2220064177418,2172988008.8454776,189826.2679773202,6158.178307092685,104314.90004603671,37003.47213789313
0.999,0.99,-0.09846748309958034,1,13,33,-2548657.325397824,0.0,1389989540.3623621,127542.96867030692,31665.011627465454,116398.8293508683,24862.37936332266
0.99,0.99,0.06498606863118697,4,14,34,218909.34126884196,4823.4484072497,2203429533.613915,192361.69431731928,62376.26020684922,105688.06556092706,37497.71131211042
0.999,0.9,0.06445761017562299,3,14,22,203926.0079355088,3677.5741173421266,2168794832.31538,186335.4635818731,366804.02698293165,110114.67585058833,36322.99790973654
0.999,0.99,-0.06864634244163588,4,13,37,-2007990.6587311577,0.0,1913273133.8187814,168348.63467496564,35016.523341684704,92473.29813624208,32816.7649241874
0.9,0.99,-0.004689037054105644,2,14,21,-968107.325397825,300.0,1865251771.3663516,164214.7873747875,468021.3682466174,110396.09900744738,32010.9401823094
0.999,0.99,-0.08947007265344593,2,13,20,-2369223.992064491,0.0,1698601661.4315472,150453.66903306774,33353.53863892946,101208.65729086509,29328.439153500716
0.999,0.99,-0.07210129346879489,3,11,20,-2077590.658731158,0.0,1846338998.4634116,162120.3047437526,34525.32674275092,96303.36902545791,31602.65564663038
0.99,0.99,0.05339246037000764,1,13,30,-32290.65873115792,1408.433010601584,1681499430.875145,148708.26684043746,108317.42451390998,135925.02527996097,28988.20204041504
0.9,0.9,-0.014029144744612851,3,10,34,-1112573.9920644911,310.0558000524288,1982868811.27193,172206.89214684736,643311.0135098863,102281.23775447591,33568.86801499181
0.9,0.9,-0.03973596510974342,3,11,33,-1533773.992064491,0.0,1946353859.660076,168036.29953862962,624798.3728716011,99535.70320999372,32755.880386772
0.99,0.9,0.037565866878880666,4,14,22,-231573.99206449135,1000.0,2181679671.02782,187327.58693361533,389944.0542545505,103155.60841175355,36516.39584772883
0.99,0.999,-0.050031431828667317,1,12,25,-1757240.6587311574,0.0,1510763484.821554,133863.16187476236,74714.77216676241,122980.6926609912,26094.39585734717
0.99,0.99,-0.07948441057313303,3,11,32,-2188440.6587311584,0.0,1845018962.4978514,161201.67201096338,60008.76475128129,95538.09500625698,31423.58348188267
0.99,0.9,-0.001962209326974801,4,14,30,-906657.3253978246,542.5253013333349,2102378013.8488219,180162.25161543343,374896.10413893865,99078.4910757315,35119.632962221855
0.99,0.999,0.038072156337926655,3,13,25,-226407.32539782475,1000.0,2068693824.0085568,181779.04523489226,35555.62958005179,107555.65865074955,35434.79997407869
0.999,0.999,-0.0408669449353059,1,10,20,-1606390.6587311584,0.0,1515667546.6658714,134120.37904010198,10014.503489472696,124781.83400625909,26144.536063507647
0.999,0.999,0.05281783642174806,4,11,37,22209.341268841934,1414.329146329772,2172805803.231055,189918.13125059885,6200.702845217141,104722.318840842,37021.3793543682
0.99,0.99,-0.08599124182205092,4,14,31,-2301757.325397825,0.0,1889048226.7295337,165096.67479931642,53513.74030385755,90676.86616267417,32182.849460672438
0.999,0.99,-0.005554057421344918,2,11,33,-985240.6587311578,310.0558000524288,1859157409.5148761,163737.0983539369,36332.480862207856,110465.08103816511,31917.822656679145
0.9,0.99,0.05072068317878117,2,12,24,-42440.65873115797,1138.8096157605432,1981164633.631005,173107.15223212447,498113.9134565885,116797.4194928872,33744.358737837305
0.999,0.999,0.03195037929712305,4,14,28,-329823.99206449126,1000.0,2136640132.8965285,186280.3456276215,6051.328563119394,102433.65263285888,36312.253581745375
0.9,0.999,0.017239301957072878,4,14,28,-567523.9920644911,1000.0,2100267150.4518096,183781.66459318885,242443.0138429301,101090.53245127725,35825.17729338831
0.999,0.999,0.08754345729372001,4,11,36,598192.6746021755,11023.4484072497,2257736079.1803446,196054.59790790372,6418.801881607916,108269.26128385004,38217.58141532706
0.9,0.9,0.01073381022821765,4,14,28,-683373.9920644914,1000.0,2116103114.4584844,182532.32406679276,593746.102349828,100436.64817858748,35581.63914742041
0.9,0.999,-0.07287923887162782,1,13,20,-2129373.992064491,0.0,1475123625.0201514,130941.90978355275,703065.9291126176,119863.8446937371,25524.946373265706
0.99,0.999,0.0019026442204813226,2,14,30,-846507.3253978248,1000.0,1880088325.2774775,165813.20833344766,46772.05965974374,111045.53046939052,32322.525749674027
0.99,0.99,0.0693923030190512,3,10,34,284809.34126884193,5617.339637360652,2133815277.3836548,186868.27057306306,69789.32928151124,110981.62326641666,36426.8597664938
0.99,0.99,-0.00203086546910973,3,11,26,-906540.6587311579,542.5253013333349,1988054000.5938056,174411.6107121728,65099.0160746983,103518.33151207681,33998.641211679445
0.9,0.999,0.038061403765182356,2,13,26,-249057.32539782458,1000.0,1960582622.463832,171361.75004153745,459923.2541317503,115349.05512004692,33404.121625149644
0.999,0.9,0.07511613447083815,4,13,36,389859.3412688421,6863.917375394725,2244865747.968208,193960.11526644914,380941.1044576608,106761.71675330987,37809.296877617504
0.999,0.99,-0.06667104790650887,2,12,34,-1997090.6587311584,0.0,1755641230.6274338,154256.8085492588,34182.408889918835,103660.80882011632,30069.79791603364
0.99,0.9,-0.0005212343990690371,1,12,33,-935057.3253978244,542.5253013333349,1597222146.3532493,140899.88860289528,350478.9738762275,129179.80492907877,27466.088638335485
0.9,0.9,0.02460572937883651,1,10,34,-498540.65873115783,1000.0,1651675375.555159,144004.86724080855,1062628.685728742,132892.31029021755,28071.352555395253
0.9,0.9,0.048329855140129274,2,11,26,-72573.99206449118,1000.0,2004718072.7281232,172666.20851341216,802903.3265757578,116769.18093499777,33658.404097398765
0.9,0.99,-0.07820696154326041,3,11,28,-2174323.9920644914,0.0,1831242149.9956574,161275.16262914226,317587.6114805029,95619.39666194045,31437.9092549758
0.999,0.999,-0.07510802930413477,2,11,23,-2140723.992064491,0.0,1729163529.353277,152419.54308431753,7090.653396375688,103091.82551321924,29711.65358666182
0.9,0.999,-0.019094999090438963,4,13,29,-1185557.3253978244,300.0,2010539731.9111142,177002.1550228,234318.04112960654,97434.94606064372,34503.62471707961
0.9,0.99,-0.06139134042828372,1,11,21,-1948407.3253978246,0.0,1466322608.449637,131805.42455163097,743593.1564446595,121793.07695419838,25693.274207983384
0.99,0.9,-0.07192876717216673,2,13,26,-2086890.6587311581,0.0,1757851573.8793113,153374.92111834334,339872.4306684272,103038.70539471897,29897.888636425672
0.999,0.9,0.0448577738209166,4,13,23,-108257.32539782472,1000.0,2186314890.255561,188632.04541457962,370482.2886656657,103868.70133978281,36770.678321749656
0.999,0.99,0.012909279915907318,2,14,28,-661890.6587311581,1000.0,1923864550.1373684,167466.74725064167,37098.52166924568,112404.6408480433,32644.85564586422
0.999,0.999,0.059599888525440514,1,10,37,76809.34126884204,2973.43867713277,1671107605.4861457,148726.63949711088,10989.68432009001,137375.32471602605,28991.783484103795
0.9,0.99,-0.07543395989292767,4,14,21,-2121323.992064491,0.0,1922043423.6693075,167044.1761934362,249698.88293743593,91887.47112860864,32562.48245005638
0.999,0.9,0.05840810814976957,3,12,39,108609.34126884222,2056.781740583072,2153675634.580453,185416.8308487677,364990.30658677773,109547.37104054872,36143.92574492686
0.9,0.999,0.032022330041370034,2,10,37,-344357.3253978247,1000.0,1923515846.7599094,170130.78217907238,461210.90319135395,114964.72535922636,33164.164924284865
0.9,0.99,-0.06349312930346207,2,11,32,-1945073.9920644923,0.0,1758677635.072089,154385.4171312646,444279.27130859956,104183.11689647876,30094.868018984293
0.9,0.999,0.03688807528708868,4,13,29,-251373.9920644913,1038.8096157605432,2152900993.554542,187051.99712347807,247963.81228250614,103000.97169682954,36462.674200194735
0.999,0.9,0.05734030053136846,2,10,38,75092.6746021753,1475.1521484650439,2011825218.4674811,174062.53026771787,344289.1714662057,117727.07509264075,33930.593787906626
0.999,0.99,0.09872673811339161,2,13,36,761742.6746021754,14823.862389569287,2072015271.5500836,181650.43664965336,40233.1279101925,121873.97095043493,35409.72987049768
